rep	epoch	rnntype	chi2	b_surp	z_surp	b_prevsurp	z_prevsurp	avsurp
2	7	SRN	95.94882842587322	0.038732871067780866	4.887549268446888	0.04764921967012421	6.475877650465039	6.066714006037753
2	7	GRU	99.19374637132205	0.03993607114393748	5.201955980484509	0.04868572116925884	6.717190126504107	5.820545308449948
2	7	LSTM	98.37740965517514	0.04163590535807136	5.278328475729156	0.049535145947593145	6.613111364042199	5.8484149178178475
2	8	SRN	113.60377155052265	0.04338780163344437	6.198488431833202	0.045727150789318216	6.796488285931034	5.721800960570782
2	8	GRU	121.50253554018127	0.04488344173834316	6.508775202842232	0.048128661823186855	7.125632143439096	5.475704616839027
2	8	LSTM	119.70157545060283	0.0462636698410773	6.655190821323211	0.04724117076278761	6.9737672718235855	5.520677071326069
2	9	SRN	114.69440305327953	0.0441626370089826	6.240688291966562	0.04439506503025433	6.618506656158583	5.6039818101424475
2	9	GRU	125.77208958182382	0.048942232022159395	7.259542963762006	0.045633106200183356	6.8545572193539765	5.375822629829493
2	9	LSTM	128.86990322538986	0.04968483282145167	7.308423678943602	0.04729975686614602	7.096742415797884	5.401433610831705
3	1	SRN	22.9984411148871	-0.033793307617640066	-2.76366561132142	0.001907773476804116	0.15502305837689329	7.915449641691706
3	1	GRU	9.083489746608393	-0.012879431466021907	-1.0921354240026955	0.015067655961527432	1.227413869426299	8.000967285701305
3	1	LSTM	12.124286375241354	0.007418186573956256	0.6727487519564227	0.030525322564401006	2.661919661108287	8.106462836580928
3	2	SRN	45.32927350870159	-0.052842044551304604	-3.4992631279370046	-0.0642142473041581	-4.24842645181989	7.870628015124984
3	2	GRU	26.501020875992253	-0.03755995582938864	-2.413577553068772	-0.05700394843256924	-3.535611443065505	7.851593455920479
3	2	LSTM	16.639979871302785	-0.03701241741198863	-2.398029893879887	-0.02311341603291637	-1.4519838639702902	7.857510773640714
3	3	SRN	24.261779925214796	-0.032540385709595436	-2.1126035835875943	-0.02234837197220181	-1.6010528098646093	7.526265709145274
3	3	GRU	46.038622424126515	-0.050456718187385764	-2.9157395515160043	-0.07737735549617863	-4.771112304555857	7.619908154179103
3	3	LSTM	51.52407536645842	-0.05768802677594708	-3.0250925784873037	-0.0974057752695663	-5.3633687066427775	7.66561730247311
3	4	SRN	6.023223689211591	0.020138121788124786	1.7445041306733056	0.011551208854602162	1.040238012728927	7.07279373036915
3	4	GRU	5.134991425948101	0.021344191877071005	1.7245234139575174	0.005948898130527474	0.49520908923092555	7.138090296709752
3	4	LSTM	5.8761713884923665	0.02311280488025696	1.5524095630562598	-0.017095941852256567	-1.1722138249598162	7.287110828530448
3	5	SRN	70.2922169836238	0.02232576537590379	2.099158717606124	0.04901428068116489	5.267447698914418	6.713233366877065
3	5	GRU	55.71826958088059	0.027636864263349666	2.5220343294112033	0.04239710318067665	4.321035830584313	6.81462943920972
3	5	LSTM	40.001689915869065	0.02305427633203487	1.9910786161796725	0.035583706233623905	3.362380328543819	6.920517113408287
3	6	SRN	68.378460009415	0.02713008964979106	3.0543588424388264	0.05096882632375221	6.200087006055118	6.39582617631796
3	6	GRU	62.52223511380362	0.029726271721045076	3.31687761372081	0.04530224949391352	5.490285558501149	6.334240600128201
3	6	LSTM	58.06917723569859	0.02827935357693472	3.0028388502941477	0.043769830212245855	5.106701159712993	6.414221129509392
3	7	SRN	97.15949625075154	0.04035748559634573	5.177875311598788	0.0444064861641502	6.196937869555912	5.991013731589105
3	7	GRU	92.26269672237322	0.03863572519404842	5.135795631520723	0.046074901537691865	6.4489611460358685	5.828873823681793
3	7	LSTM	90.3976809422893	0.039295053096758965	5.053069499562188	0.045947779198566095	6.250021467995539	5.850403726405087
3	8	SRN	100.12300283017612	0.04399437058018922	6.035636891137781	0.04257972501872104	6.060625144679667	5.730448202360278
3	8	GRU	113.99669861713483	0.04683110502067862	6.75462322342043	0.043084697878465736	6.391374628747461	5.495141966273305
3	8	LSTM	117.66398832059713	0.04867340357080609	6.927954853926104	0.04616333512063068	6.6380194872935725	5.509824075259937
3	9	SRN	116.26628929503931	0.04661396151866459	6.598633683406007	0.04296352057242398	6.435710196604263	5.6052165065715505
3	9	GRU	132.83594433613325	0.050186467086512934	7.479505464699895	0.044323659802346045	6.8258114107596635	5.409184664410082
3	9	LSTM	131.85800348772682	0.05040808011421646	7.567532015952857	0.04509527419603158	6.870700979602777	5.4200175708230125
4	1	SRN	5.800571426290844	-0.007896391583369652	-0.685679258147373	-0.011843497628102797	-0.9978725809537383	7.958675772268361
4	1	GRU	3.160716125021281	0.006341610879023877	0.6075664573699339	0.010634972301336035	0.9838649716242845	8.040723102491434
4	1	LSTM	11.5411967992477	0.01955526502501255	2.0431816005208865	0.023412830151739054	2.3078253691335133	8.157646900253065
4	2	SRN	29.152773218480434	-0.004618798815707848	-0.31259914291013124	-0.06069624890310283	-4.230855549174654	7.702416838959546
4	2	GRU	14.023571948913741	-0.013451262971601359	-0.899917075135013	-0.03271385282419564	-2.114887347505155	7.77514725398686
4	2	LSTM	9.792663378619181	-0.01547781385804798	-1.0452841370712158	-0.0032037473058281513	-0.20788641625292167	7.813066788643875
4	3	SRN	18.583400199910102	-0.017450299969304067	-1.0780827257196886	-0.02728403403837643	-1.7682460267599134	7.418652038544857
4	3	GRU	39.88252607951654	-0.03162879902476328	-1.744833629881489	-0.08308071943658753	-4.82642575543983	7.514610831579868
4	3	LSTM	44.41729039301208	-0.04343264523740618	-2.1882301598182248	-0.09700416178864416	-5.107397747637383	7.60391981520435
4	4	SRN	12.858812623035192	0.030767715906115663	2.3894055354027333	0.006586791846559375	0.5434529841843372	7.048963483060288
4	4	GRU	11.634004756437207	0.03158597896785056	2.3527742133161578	-0.0019578869824091695	-0.1538612834193075	7.11973109810026
4	4	LSTM	10.174479339395475	0.029737238297248638	1.9193991441052913	-0.021485601995974258	-1.4603646106086123	7.2679130332691795
4	5	SRN	47.261872960229084	0.03828741800145838	3.9031038541369356	0.04132607054950118	4.499848625181161	6.692254831823937
4	5	GRU	41.58365355231217	0.03355007999022676	3.165042370695165	0.042762452103143854	4.361829791623861	6.762752059890774
4	5	LSTM	28.971604259335436	0.029658337592174157	2.661178707839121	0.032336881596402356	3.106533308223178	6.856275699082151
4	6	SRN	66.55739413125411	0.039910088682508574	4.506829901717504	0.03849814485301124	4.666872261342224	6.293124877260278
4	6	GRU	68.58618285245757	0.03829296129837286	4.318748017934474	0.04360438215687299	5.2489118874047	6.2832936449849806
4	6	LSTM	62.114579333927395	0.03612734099271957	3.8458245100937227	0.03964154271614274	4.595916680782548	6.364236620620328
4	7	SRN	118.01428808154378	0.04407889346493288	5.399996474979998	0.05301544060306184	6.988192676889345	6.025963653828578
4	7	GRU	105.27927382651615	0.043401079843737235	5.534711283448945	0.04926986211364764	6.707684804369698	5.863247894367751
4	7	LSTM	97.31041491994256	0.043362602293788244	5.434766105210279	0.047652237631761886	6.314872679446746	5.907139810325342
4	8	SRN	111.704404623335	0.046712513060487536	6.394146572437149	0.0456914527046803	6.513882066317141	5.750758341719276
4	8	GRU	104.21205719109275	0.044526290747319064	6.39796546966737	0.04398566254408384	6.437522276782913	5.5376903912421005
4	8	LSTM	105.35853470208167	0.04522078251806828	6.396869333702449	0.044131399103889975	6.353879611227154	5.531497886744103
4	9	SRN	114.03806870055996	0.04878664956055561	6.726755204171307	0.04231584104689711	6.155569243129625	5.616196822492616
4	9	GRU	126.36279949160598	0.04727340664090068	6.932972403214101	0.04679941245420661	7.0673929199762116	5.406078053243097
4	9	LSTM	121.45231457977206	0.04793995435070678	6.90799317954811	0.04471319356599875	6.64880105006057	5.404408797609305
5	1	SRN	15.415726462957537	-0.03125238849280565	-2.5523026748209174	0.010321952369469737	0.8574049885053678	8.028105449333822
5	1	GRU	8.19180260777648	0.0009304029162175643	0.08379637319448695	0.02784496549495219	2.4163215466314116	8.057692379471288
5	1	LSTM	19.120153037856653	0.019081985293099304	1.9666964199100638	0.03489606827699645	3.3887242438970206	8.143236602323677
5	2	SRN	20.060077927581005	-0.03163608817280635	-2.088595877483438	-0.04222985081999458	-2.833182028756353	7.735051148110856
5	2	GRU	12.894127928801026	-0.03741096614226567	-2.4126671665156123	-0.0124879929345307	-0.8116970193281112	7.749008562803082
5	2	LSTM	14.769464868433715	-0.038205602470842814	-2.459174945175058	0.014623901350306752	0.962034834948255	7.765805275516415
5	3	SRN	10.585005679695314	-0.009699277626272458	-0.6381051811366721	-0.02208373568515679	-1.5569990910158231	7.495284496691131
5	3	GRU	31.04099240994401	-0.03996862978621911	-2.2475928430881678	-0.06498202874466559	-3.984807107819235	7.638838956484755
5	3	LSTM	35.05826380073995	-0.04813808101213076	-2.5519194943167482	-0.0777941345347043	-4.3871922880759024	7.709850898057681
5	4	SRN	10.857829110031162	0.011670288905798307	0.9798860477406491	0.003268190321197621	0.2966954074208886	7.046982627389878
5	4	GRU	9.847242938547424	0.02209234221076071	1.707521964378118	-0.002338967003085077	-0.19486124754892345	7.1509790991980005
5	4	LSTM	10.366451470417815	0.015504755785337002	1.0150448856762802	-0.022719558180320527	-1.6035338972034334	7.3088112645990275
5	5	SRN	49.07455895805833	0.016271681240831337	1.5298744298044633	0.03749382114457409	3.9541768307838545	6.710576745036832
5	5	GRU	41.8442546255028	0.02112545457325877	1.896372447034848	0.03381462410441282	3.353907450292555	6.771131619553148
5	5	LSTM	33.220177691015124	0.018422419644740944	1.5604209348573497	0.028061674636519617	2.5927123497202387	6.857607757753259
5	6	SRN	75.59172276200843	0.03286006681360833	3.5888542865086497	0.04819143359892084	5.75959919819239	6.29493010703498
5	6	GRU	68.75807978500598	0.029135830991767947	3.2296524185999917	0.044711271751708734	5.456692403059779	6.277136343121936
5	6	LSTM	67.71960993652465	0.02412676094646899	2.5159162931568626	0.044552045192676415	5.189091763840222	6.357286061049722
5	7	SRN	98.76067423527638	0.03705087505034954	4.825644026590295	0.04796628930495655	6.696691544697238	6.008572048912825
5	7	GRU	84.27726876039014	0.03829569692529665	5.252258029153556	0.03941629376558323	5.667517398705767	5.846255054432375
5	7	LSTM	84.58711209005924	0.03790556630058609	4.985549609977617	0.04055174115903118	5.657375984388897	5.886259967066271
5	8	SRN	98.64576868807126	0.03980747193537005	5.490666256571083	0.04634643583413826	6.652956800012999	5.769400387277781
5	8	GRU	107.35106574840756	0.04233705119852711	6.107657350610339	0.04268975833138879	6.382756997932599	5.492978001402668
5	8	LSTM	117.36781266997059	0.04489106164745232	6.395037230227201	0.047662459137699974	6.969240422364464	5.523754545177189
5	9	SRN	107.03092496817408	0.04285382607329637	5.930970622437047	0.04274883785107273	6.3097022229753605	5.631762799987925
5	9	GRU	117.54264014181899	0.04571827056095413	6.813822703925975	0.04280164976017944	6.5610301508827	5.417584438752111
5	9	LSTM	130.5647925199446	0.048636419178208025	7.166261337087221	0.048567968923234894	7.273054868200198	5.431481096575496
6	1	SRN	19.523672578088735	-0.03346022911769719	-2.7123789897381316	0.01460658814200113	1.17608093503291	7.883252633183876
6	1	GRU	11.451862220554176	-0.005017122061486654	-0.43354539496514877	0.022342171966411722	1.8958533532725146	7.965568776873184
6	1	LSTM	22.232882208216324	0.011148438204679435	1.0518413302286107	0.036181651684175545	3.440474106619023	8.083074232305684
6	2	SRN	35.586329961886804	-0.037539736287484596	-2.4071072004349925	-0.0576630434966747	-3.667725954509077	7.73996441923579
6	2	GRU	19.72522533627489	-0.02603867863892162	-1.7185647402521744	-0.03654669229883119	-2.3487381494162327	7.770204790656569
6	2	LSTM	14.174926309140574	-0.024612255223998993	-1.635181252114224	-0.005234694910838032	-0.3422429955168542	7.789966462354943
6	3	SRN	11.582625424984144	-0.010004325052822399	-0.6612321032321702	-0.030171206158392905	-2.036746395098198	7.40348005976887
6	3	GRU	31.527076068323368	-0.03772583575895176	-2.1111705934606118	-0.07622114336613348	-4.489254843623867	7.523314292684369
6	3	LSTM	35.251177474339784	-0.04117180086912769	-2.105817290026534	-0.08974770270574328	-4.808062844000558	7.610219208367575
6	4	SRN	15.46717652220832	0.007590707002610226	0.6145096959597119	0.010557022001364037	0.9449104204549886	7.080329512395865
6	4	GRU	10.56915451866007	0.008366065775971498	0.6310042856041593	0.005157898977713515	0.42511802734122817	7.143192248345815
6	4	LSTM	9.378171689771989	-0.00228993839986207	-0.14520257989755245	-0.020108011766262205	-1.3853522373074376	7.310323413533367
6	5	SRN	51.61900417479774	0.03261793388481216	3.097002169257546	0.04131126767150879	4.309155463003891	6.729030195468652
6	5	GRU	45.50928852624202	0.026063948636935768	2.4232600861123097	0.04322686121352095	4.396591836493365	6.7922062025432455
6	5	LSTM	29.38502612580851	0.024118825043061662	2.1406771227646564	0.033404318594550876	3.1939833984217807	6.895901622297468
6	6	SRN	82.9037959655252	0.031003830484263858	3.4070062271272796	0.05708662856574783	6.9082143227302195	6.383361885158512
6	6	GRU	76.87606710639375	0.031632853826195455	3.4789851238805025	0.05480504878576802	6.63870014045979	6.354803329979094
6	6	LSTM	67.35386108557941	0.028916427717861293	3.0470009386839023	0.052075599621962544	6.0726598667698966	6.4486194950142215
6	7	SRN	90.16915414409596	0.041979181642229677	5.328629006665523	0.044887178802072464	6.014311967663225	6.083332388009589
6	7	GRU	98.69705895074367	0.04230112906670314	5.536815948010247	0.046616940498204223	6.437689776752623	5.8163315829596804
6	7	LSTM	103.31963261667988	0.04533952393426064	5.815883906713298	0.04865748968412865	6.560330619440396	5.870834443326362
6	8	SRN	106.91728761417835	0.0439075888960925	6.001257497152653	0.04443047373146036	6.4181286738556	5.762312490470426
6	8	GRU	114.66080601191425	0.047987246709317984	7.110941284036953	0.04489831254890961	6.57900120643474	5.531234763516602
6	8	LSTM	113.45215862923942	0.04829833017894307	7.0184645299169475	0.044625879699791815	6.482733720897491	5.557687436343134
6	9	SRN	109.49002237078457	0.04522323974396947	6.360010978850315	0.04231513752478686	6.253809467362518	5.647094248772581
6	9	GRU	121.80564744231742	0.05036850905225887	7.5130626580884625	0.044445695647117596	6.667088017645131	5.447928295672922
6	9	LSTM	130.2848899000055	0.052687556444528195	7.711635302808218	0.045521414350659394	6.8063885895202665	5.454697249412843
